// Start Time: 0
// Sample rate: 50.0Hz
// Scenario: 4.9
// Firmware Version: 2.5.1
Counter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Quat_w	Quat_x	Quat_y	Quat_z
 1932	1.038482	13.206010	-1.044069	0.124885	-0.043119	0.627808	-0.207101	-1.199648	0.235399	0.654261	0.688685	-0.285174	-0.127792	
 1933	0.549413	12.468459	-0.347441	-0.120033	0.171741	0.257306	-0.222038	-1.202908	0.231049	0.655779	0.687618	-0.285211	-0.125657	
 1934	-0.251156	12.182063	-0.130130	-0.084764	0.194937	0.057653	-0.230274	-1.208427	0.227230	0.656976	0.687166	-0.284171	-0.124227	
 1935	-1.348621	11.624062	0.333406	0.058817	0.228090	-0.027307	-0.231904	-1.212909	0.224920	0.657080	0.688147	-0.282029	-0.123122	
 1936	-2.165071	11.544206	-0.110523	0.027065	0.204187	-0.052069	-0.232284	-1.216909	0.219222	0.657392	0.688746	-0.280310	-0.122030	
 1937	-3.137798	10.561554	-0.034723	0.262383	0.130642	0.061628	-0.234824	-1.219141	0.219560	0.655922	0.690712	-0.279562	-0.120532	
 1938	-2.602611	10.257744	-0.483450	0.292583	0.054731	0.366308	-0.241697	-1.219262	0.223395	0.654477	0.691692	-0.282027	-0.116976	
 1939	-1.861827	9.931886	-1.157986	0.093090	0.091094	0.656552	-0.256313	-1.218601	0.226210	0.654737	0.690834	-0.285365	-0.112404	
 1940	-1.530232	9.171332	-1.517290	0.572693	-0.001379	0.860259	-0.274120	-1.213257	0.235172	0.651701	0.692126	-0.291869	-0.105167	
 1941	-0.310101	8.186479	-1.391511	0.327887	-0.088363	1.015806	-0.293656	-1.209215	0.239993	0.650090	0.691498	-0.299065	-0.098865	
 1942	0.660207	8.316851	-1.739511	0.510963	0.149196	1.066827	-0.317907	-1.201470	0.248444	0.648004	0.691764	-0.305879	-0.089390	
 1943	1.181793	8.129110	-1.630419	0.533037	0.278521	1.033285	-0.342877	-1.193658	0.255245	0.645925	0.692618	-0.310951	-0.079814	
 1944	1.624200	8.669118	-1.672654	0.299635	0.361368	0.958612	-0.363016	-1.185124	0.258491	0.645696	0.691860	-0.315400	-0.070209	
 1945	2.129507	8.294335	-1.562062	0.724038	0.705016	0.954476	-0.387814	-1.177223	0.266240	0.643394	0.694333	-0.317225	-0.057563	
 1946	2.479045	8.688567	-1.427681	0.513467	0.640396	0.947255	-0.407439	-1.165081	0.272513	0.642350	0.694987	-0.319869	-0.045412	
 1947	3.171275	9.302284	-1.666735	0.755357	0.838943	0.978848	-0.429151	-1.154046	0.283448	0.640038	0.697402	-0.320916	-0.031553	
 1948	3.433653	9.547570	-1.685772	0.650448	1.023510	0.943743	-0.453501	-1.142855	0.290072	0.639005	0.698828	-0.321009	-0.016289	
 1949	3.393890	9.622274	-1.733035	0.549407	1.188033	1.002737	-0.476581	-1.132529	0.290882	0.638940	0.699621	-0.319821	-0.000487	
 1950	3.251805	9.503282	-1.733014	0.454074	1.333374	1.113325	-0.505374	-1.119595	0.287622	0.639928	0.698905	-0.318939	0.017397	
 1951	3.409255	9.264682	-1.687121	0.275039	1.393762	1.225040	-0.535117	-1.105815	0.280570	0.642014	0.696819	-0.317842	0.035178	
 1952	3.222777	8.966990	-1.513261	0.030783	1.414339	1.246193	-0.564543	-1.092330	0.266583	0.645740	0.692490	-0.317263	0.053126	
 1953	3.727768	8.938417	-1.345884	-0.114482	1.338133	1.220472	-0.593829	-1.081247	0.249895	0.649925	0.687505	-0.316451	0.069229	
 1954	3.496778	8.227787	-0.774615	-0.244802	1.296081	1.162085	-0.619998	-1.068234	0.228757	0.654802	0.681288	-0.316026	0.084904	
 1955	3.337080	7.802511	-0.426971	-0.386345	1.228248	1.072131	-0.645121	-1.057206	0.205117	0.660242	0.674697	-0.314935	0.098390	
 1956	3.896298	7.525185	0.253001	-0.357918	1.052149	0.946383	-0.667965	-1.048077	0.177986	0.664972	0.668286	-0.314612	0.110567	
 1957	5.659172	8.424716	0.610843	-0.227248	0.905736	0.711560	-0.684448	-1.039955	0.157932	0.668477	0.663936	-0.312940	0.119982	
 1958	5.364758	8.001706	0.884971	-0.063191	0.850678	0.426519	-0.694185	-1.034698	0.144820	0.671021	0.661168	-0.310063	0.128248	
 1959	5.433219	8.211869	0.833141	0.265221	0.664518	0.210817	-0.699119	-1.033404	0.138105	0.671045	0.661838	-0.306018	0.134248	
 1960	4.852039	7.899156	0.681085	0.390344	0.538748	0.100676	-0.701241	-1.034984	0.136475	0.669967	0.663447	-0.302461	0.139643	
 1961	4.685106	7.749468	0.394109	0.567830	0.369242	0.091625	-0.700102	-1.036417	0.138800	0.667202	0.666832	-0.299163	0.143797	
 1962	4.834049	7.764064	-0.027340	0.638832	0.278842	0.121533	-0.699745	-1.036276	0.146444	0.663593	0.670348	-0.297110	0.148335	
 1963	4.812168	7.650171	-0.470210	0.661394	0.164320	0.132866	-0.703748	-1.035850	0.154081	0.659471	0.674460	-0.295299	0.151655	
 1964	5.328611	7.786497	-0.899847	0.663376	0.081687	0.171816	-0.707995	-1.036925	0.164620	0.654973	0.678218	-0.294836	0.155246	
 1965	5.752098	7.750376	-1.260612	0.621420	0.043721	0.167672	-0.709506	-1.035439	0.176309	0.650643	0.682085	-0.294119	0.157852	
 1966	6.024390	7.462428	-1.445046	0.616687	0.082168	0.219440	-0.711925	-1.033030	0.187820	0.646325	0.685347	-0.294010	0.161621	
 1967	6.181122	7.204098	-1.619246	0.556902	0.123034	0.229699	-0.714991	-1.033569	0.198978	0.642500	0.688428	-0.293326	0.164986	
 1968	6.195953	7.117029	-1.815844	0.539957	0.166929	0.206870	-0.721276	-1.031089	0.204627	0.638930	0.691037	-0.292699	0.169007	
 1969	6.313861	7.209485	-1.945021	0.549059	0.227463	0.156454	-0.723216	-1.030353	0.212534	0.635515	0.694057	-0.290879	0.172609	
 1970	6.421010	7.394117	-2.016286	0.522865	0.242862	0.129717	-0.724793	-1.030786	0.219912	0.632367	0.696608	-0.289240	0.176603	
 1971	6.651400	7.513571	-2.112349	0.440813	0.232230	0.134076	-0.726226	-1.028952	0.225061	0.629692	0.698955	-0.287447	0.179791	
 1972	6.419956	7.163498	-1.981601	0.389462	0.278727	0.119641	-0.728028	-1.028212	0.230437	0.627558	0.700590	-0.285734	0.183577	
 1973	6.123667	7.088232	-1.980665	0.394187	0.248539	0.102984	-0.729210	-1.026633	0.235465	0.625260	0.702668	-0.283728	0.186560	
 1974	5.983045	7.272856	-2.199081	0.388666	0.174214	0.055540	-0.730374	-1.026541	0.240739	0.622926	0.704644	-0.282214	0.189196	
 1975	5.925889	7.216602	-2.297157	0.437234	0.107528	-0.002895	-0.729461	-1.026556	0.246545	0.620077	0.707531	-0.280279	0.190651	
 1976	5.909722	7.408186	-2.554353	0.386799	0.094350	-0.057456	-0.726869	-1.028018	0.255246	0.617721	0.709939	-0.278460	0.192008	
 1977	5.813933	7.365994	-2.659357	0.366361	0.057559	-0.047515	-0.722801	-1.027767	0.262729	0.615272	0.712593	-0.276669	0.192630	
 1978	5.681114	7.376984	-2.811747	0.308808	-0.062914	-0.039944	-0.722128	-1.025270	0.269092	0.612983	0.714755	-0.276087	0.192752	
 1979	5.604290	7.498236	-2.935125	0.258492	-0.069592	0.016254	-0.719870	-1.025330	0.278995	0.610789	0.716811	-0.275756	0.192553	
 1980	5.685208	7.519616	-3.002331	0.279092	-0.106161	0.037240	-0.719568	-1.023525	0.285592	0.608431	0.718652	-0.276035	0.192759	
 1981	5.706919	7.627726	-3.130998	0.114168	-0.144738	0.095848	-0.718845	-1.021873	0.290208	0.606880	0.719757	-0.277027	0.192100	
 1982	5.844797	7.697111	-3.169516	0.091713	-0.092587	0.159722	-0.720172	-1.018675	0.294983	0.605666	0.720085	-0.278464	0.192625	
 1983	5.982990	7.490072	-3.032507	0.028311	-0.070066	0.173574	-0.723127	-1.016489	0.297766	0.604766	0.720315	-0.279745	0.192736	
 1984	6.182036	7.357101	-2.974300	0.044124	-0.045250	0.175507	-0.726029	-1.014216	0.298950	0.603994	0.720213	-0.281104	0.193559	
 1985	6.317051	7.315411	-2.967944	0.034751	-0.032509	0.152457	-0.728333	-1.010689	0.302063	0.603172	0.720470	-0.282017	0.193839	
 1986	6.150747	7.226308	-2.917444	0.053321	-0.022319	0.072358	-0.728633	-1.006909	0.301432	0.602596	0.720666	-0.282478	0.194228	
 1987	6.186180	7.427205	-2.880699	0.025271	-0.021616	-0.007937	-0.728947	-1.005661	0.303034	0.602168	0.721298	-0.282208	0.193601	
 1988	6.172317	7.415995	-2.804175	-0.026900	-0.056817	-0.071844	-0.726669	-1.004909	0.305197	0.602351	0.721487	-0.281985	0.192651	
 1989	6.219930	7.300574	-2.752374	-0.071610	-0.082802	-0.108040	-0.724846	-1.004224	0.305859	0.602628	0.721933	-0.281566	0.190717	
 1990	6.269696	7.181630	-2.765166	-0.084686	-0.081995	-0.134818	-0.721256	-1.004527	0.305817	0.603276	0.721995	-0.281151	0.189038	
 1991	6.299624	7.263358	-2.762487	-0.094072	-0.077499	-0.187394	-0.716206	-1.006706	0.303970	0.603862	0.722509	-0.280188	0.186615	
 1992	6.340237	7.424565	-2.776185	-0.109038	-0.103333	-0.291818	-0.710808	-1.009779	0.304004	0.604914	0.722893	-0.278815	0.183759	
 1993	6.508820	7.681019	-2.809094	-0.170684	-0.120322	-0.429504	-0.704339	-1.012996	0.302233	0.606353	0.723676	-0.276511	0.179362	
 1994	6.262930	7.509116	-2.610408	-0.280675	-0.173310	-0.594948	-0.691370	-1.019867	0.299354	0.608969	0.723949	-0.273662	0.173679	
 1995	6.209711	7.564281	-2.521410	-0.340448	-0.213227	-0.826758	-0.675784	-1.029130	0.297409	0.612008	0.724873	-0.269330	0.165731	
 1996	6.137923	7.630338	-2.262495	-0.437413	-0.309347	-1.130882	-0.651013	-1.043689	0.291297	0.616180	0.725733	-0.263638	0.155335	
 1997	6.066356	7.533173	-1.985291	-0.609055	-0.358226	-1.423735	-0.620763	-1.062201	0.284141	0.621530	0.726574	-0.256210	0.141938	
 1998	5.695622	6.936247	-1.680631	-0.733947	-0.352524	-1.472559	-0.588045	-1.079201	0.275027	0.627966	0.726219	-0.248610	0.128287	
 1999	4.675920	6.600905	-1.290424	-0.662879	-0.288441	-1.210620	-0.559175	-1.094826	0.263281	0.633296	0.725715	-0.242251	0.116567	
 2000	4.366457	7.440926	-1.064719	-0.481705	-0.242966	-0.781099	-0.536642	-1.104706	0.256292	0.637089	0.724841	-0.238580	0.108639	
 2001	4.210858	8.486744	-1.111244	-0.319193	-0.225158	-0.357373	-0.523336	-1.110701	0.249705	0.639006	0.724224	-0.237560	0.103615	
 2002	4.208008	9.241765	-1.265163	-0.208950	-0.250915	-0.094527	-0.519469	-1.110609	0.247415	0.640022	0.723401	-0.238609	0.100645	
 2003	4.172972	9.567250	-1.521585	-0.231188	-0.301425	0.011229	-0.515834	-1.109359	0.248469	0.640740	0.722508	-0.240632	0.097625	
 2004	4.177480	9.525658	-1.722684	-0.273917	-0.364027	0.074449	-0.519033	-1.107439	0.246019	0.641766	0.720957	-0.243673	0.094767	
 2005	4.262767	9.266785	-1.786571	-0.353962	-0.408544	0.115572	-0.518142	-1.105662	0.243296	0.642994	0.719090	-0.247236	0.091334	
 2006	4.462839	8.886449	-1.818119	-0.476849	-0.459757	0.178703	-0.521900	-1.106498	0.236893	0.645111	0.716020	-0.251819	0.087946	
 2007	4.668932	8.478924	-1.677664	-0.523347	-0.462804	0.247742	-0.526604	-1.105713	0.232325	0.647255	0.712711	-0.256816	0.084552	
 2008	4.972797	8.133233	-1.456024	-0.541869	-0.466621	0.305700	-0.529838	-1.102665	0.223740	0.649643	0.708828	-0.262378	0.081760	
 2009	5.237018	7.994891	-1.328789	-0.511203	-0.406872	0.309678	-0.535999	-1.100533	0.218297	0.651736	0.705298	-0.267433	0.079213	
 2010	5.415058	7.859425	-1.153330	-0.483408	-0.325129	0.276000	-0.541092	-1.099609	0.210898	0.654046	0.701689	-0.271790	0.077372	
 2011	5.457956	7.761639	-1.024898	-0.433138	-0.289079	0.243973	-0.548703	-1.096270	0.204711	0.655919	0.698673	-0.275556	0.075464	
 2012	5.463459	7.731952	-0.972468	-0.376344	-0.265831	0.199898	-0.552262	-1.095311	0.199952	0.657659	0.695883	-0.278894	0.073824	
 2013	5.588973	7.843154	-0.950934	-0.311201	-0.230628	0.156774	-0.553363	-1.093242	0.195768	0.658890	0.693809	-0.281588	0.072121	
 2014	5.536787	7.808793	-0.938922	-0.258180	-0.191800	0.112809	-0.556740	-1.091671	0.192232	0.660057	0.691962	-0.283737	0.070750	
 2015	5.497055	7.890132	-0.957455	-0.209732	-0.199779	0.062096	-0.556330	-1.090343	0.190140	0.660735	0.690765	-0.285515	0.068955	
 2016	5.482272	7.909488	-0.976420	-0.154758	-0.194869	0.040053	-0.557263	-1.089793	0.189419	0.661218	0.689799	-0.287103	0.067375	
 2017	5.452691	7.955019	-0.995183	-0.117497	-0.190979	0.018913	-0.558081	-1.087091	0.188605	0.661313	0.689302	-0.288478	0.065648	
 2018	5.427738	8.005761	-1.033070	-0.105470	-0.172581	-0.025233	-0.555344	-1.086532	0.189591	0.661557	0.688828	-0.289432	0.063930	
 2019	5.326899	8.002755	-1.061330	-0.089662	-0.174326	-0.071307	-0.555055	-1.086695	0.190276	0.661565	0.688742	-0.290074	0.061828	
 2020	5.275896	8.033899	-1.092028	-0.087891	-0.152314	-0.108974	-0.550385	-1.087430	0.191367	0.661794	0.688610	-0.290302	0.059746	
 2021	5.270438	7.932558	-1.056657	-0.081345	-0.160538	-0.123769	-0.545993	-1.087883	0.192043	0.661816	0.688702	-0.290500	0.057440	
 2022	5.327821	7.951920	-1.032901	-0.037608	-0.123598	-0.127214	-0.543107	-1.087878	0.193431	0.661787	0.688932	-0.290381	0.055581	
 2023	5.281837	8.119864	-1.074873	0.020071	-0.078295	-0.133322	-0.538401	-1.088119	0.195334	0.661353	0.689657	-0.289927	0.054099	
 2024	5.184195	8.224392	-1.088246	0.057309	-0.065217	-0.154381	-0.534178	-1.088407	0.197873	0.660850	0.690558	-0.289181	0.052737	
 2025	4.957639	8.280086	-1.129990	0.080588	-0.056774	-0.156060	-0.529680	-1.088441	0.200835	0.660074	0.691721	-0.288405	0.051449	
 2026	4.863368	8.446457	-1.243492	0.094558	-0.049308	-0.117225	-0.524205	-1.086937	0.205620	0.659335	0.692749	-0.287788	0.050550	
 2027	4.886103	8.510092	-1.300656	0.071286	-0.047583	-0.052683	-0.522006	-1.087844	0.208689	0.658596	0.693537	-0.287678	0.049994	
 2028	4.792854	8.350029	-1.253239	0.036864	-0.030290	0.052581	-0.521549	-1.086712	0.210339	0.658224	0.693684	-0.288142	0.050179	
 2029	4.599830	8.688251	-1.394109	0.035012	-0.035726	0.105194	-0.523119	-1.082991	0.212700	0.657693	0.693766	-0.289073	0.050648	
 2030	4.711547	8.612119	-1.354349	-0.002232	-0.068101	0.065252	-0.524446	-1.082719	0.214490	0.657476	0.693638	-0.289893	0.050541	
 2031	4.547464	8.390630	-1.268673	-0.028192	-0.122351	0.051137	-0.524906	-1.080255	0.215834	0.657161	0.693498	-0.291054	0.049877	
 2032	4.492339	8.486937	-1.452057	-0.026293	-0.157185	0.050025	-0.525292	-1.080130	0.215811	0.656857	0.693297	-0.292367	0.048981	
 2033	4.586765	8.601927	-1.396887	-0.011312	-0.188300	0.034136	-0.523702	-1.077752	0.219826	0.656238	0.693345	-0.293835	0.047799	
 2034	4.586804	8.597276	-1.404085	-0.059733	-0.224377	0.012651	-0.522891	-1.078579	0.220667	0.655982	0.693063	-0.295342	0.046094	
 2035	4.557418	8.617291	-1.466023	-0.097866	-0.274136	0.004943	-0.521397	-1.077831	0.222512	0.655718	0.692658	-0.297209	0.043873	
 2036	4.566691	8.636650	-1.470747	-0.131332	-0.316528	0.009262	-0.522758	-1.078724	0.223481	0.655676	0.691946	-0.299325	0.041293	
 2037	4.695235	8.707173	-1.449437	-0.204892	-0.372966	-0.026261	-0.518901	-1.078364	0.223734	0.655855	0.690956	-0.301663	0.037865	
 2038	4.576132	8.501997	-1.438006	-0.286824	-0.423901	-0.044129	-0.517615	-1.079391	0.220994	0.656562	0.689401	-0.304164	0.033723	
 2039	4.741304	8.369784	-1.439424	-0.322139	-0.472768	-0.047292	-0.514717	-1.080324	0.219829	0.657223	0.687702	-0.307044	0.029119	
 2040	4.809222	8.178235	-1.402455	-0.294188	-0.450598	-0.033316	-0.511029	-1.081259	0.219117	0.657858	0.686035	-0.309777	0.024840	
 2041	4.831790	8.125162	-1.369351	-0.266281	-0.406392	-0.002589	-0.510057	-1.084098	0.214993	0.658291	0.684504	-0.312505	0.021172	
 2042	5.012051	8.125771	-1.293633	-0.195595	-0.328042	-0.010417	-0.507413	-1.085051	0.216619	0.658596	0.683357	-0.314554	0.018188	
 2043	5.063728	8.193610	-1.303079	-0.128657	-0.255198	-0.029303	-0.506665	-1.083404	0.216290	0.658550	0.682756	-0.316079	0.015830	
 2044	5.078294	8.179592	-1.312782	-0.052397	-0.188726	-0.072182	-0.505351	-1.084473	0.216893	0.658315	0.682711	-0.316759	0.013843	
 2045	5.023868	8.273195	-1.355099	-0.037631	-0.144621	-0.111548	-0.502506	-1.085492	0.217328	0.658004	0.682938	-0.316990	0.012007	
 2046	5.008579	8.323773	-1.378682	0.016252	-0.070007	-0.126721	-0.498811	-1.087513	0.219407	0.657678	0.683498	-0.316505	0.010690	
 2047	4.883060	8.336689	-1.502400	0.010512	-0.019576	-0.129147	-0.495945	-1.087219	0.220397	0.657434	0.684074	-0.315797	0.009765	
 2048	4.875204	8.535289	-1.496560	0.038273	0.057632	-0.151717	-0.494098	-1.088029	0.221440	0.657361	0.684842	-0.314298	0.009225	
 2049	4.841323	8.563087	-1.467570	0.028802	0.121784	-0.155944	-0.489493	-1.088293	0.221197	0.657436	0.685600	-0.312484	0.009165	
 2050	4.678731	8.554767	-1.380802	0.001740	0.138162	-0.163187	-0.486740	-1.091881	0.219449	0.657862	0.686151	-0.310378	0.008987	
 2051	4.612785	8.630645	-1.380117	-0.015990	0.145412	-0.157604	-0.483425	-1.090702	0.219144	0.658315	0.686606	-0.308405	0.008951	
 2052	4.515477	8.580521	-1.322550	-0.017828	0.149103	-0.136326	-0.480934	-1.092956	0.217399	0.658901	0.686937	-0.306410	0.008965	
 2053	4.500619	8.622677	-1.281616	-0.034531	0.128846	-0.107863	-0.478103	-1.094482	0.214751	0.659425	0.687108	-0.304890	0.009094	
 2054	4.448318	8.600014	-1.255195	-0.058721	0.113123	-0.099659	-0.477404	-1.095452	0.213177	0.660174	0.687056	-0.303386	0.008978	
 2055	4.416128	8.524479	-1.207616	-0.077227	0.062577	-0.089818	-0.474636	-1.095852	0.212012	0.660791	0.686888	-0.302433	0.008649	
 2056	4.392121	8.540048	-1.159603	-0.045415	0.029774	-0.063217	-0.474523	-1.097957	0.208780	0.661190	0.686819	-0.301728	0.008241	
 2057	4.457379	8.651705	-1.197579	-0.057476	0.003100	-0.048660	-0.474223	-1.098655	0.206917	0.661492	0.686655	-0.301451	0.007844	
 2058	4.514140	8.698231	-1.216723	-0.069537	-0.022660	-0.039626	-0.472411	-1.100361	0.207142	0.661895	0.686358	-0.301256	0.007159	
 2059	4.542195	8.723883	-1.288454	-0.123518	-0.075279	-0.048315	-0.471833	-1.099473	0.205855	0.662415	0.685756	-0.301509	0.006037	
 2060	4.564454	8.690013	-1.257641	-0.116102	-0.047716	-0.034314	-0.469795	-1.100461	0.202763	0.663061	0.685136	-0.301519	0.005075	
 2061	4.581437	8.666949	-1.293705	-0.153338	-0.069951	-0.018814	-0.469642	-1.103144	0.200327	0.663798	0.684240	-0.301946	0.004105	
 2062	4.545873	8.651433	-1.255366	-0.150555	-0.049733	0.007153	-0.468831	-1.103681	0.195692	0.664668	0.683263	-0.302254	0.003300	
